,data,data_dados,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_novos,recuperados,obitos,internados,internados_uci,vigilancia,confirmados_0_9_f,confirmados_0_9_m,confirmados_10_19_f,confirmados_10_19_m,confirmados_20_29_f,confirmados_20_29_m,confirmados_30_39_f,confirmados_30_39_m,confirmados_40_49_f,confirmados_40_49_m,confirmados_50_59_f,confirmados_50_59_m,confirmados_60_69_f,confirmados_60_69_m,confirmados_70_79_f,confirmados_70_79_m,confirmados_80_plus_f,confirmados_80_plus_m,confirmados_f,confirmados_m,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,obitos_0_9_f,obitos_0_9_m,obitos_10_19_f,obitos_10_19_m,obitos_20_29_f,obitos_20_29_m,obitos_30_39_f,obitos_30_39_m,obitos_40_49_f,obitos_40_49_m,obitos_50_59_f,obitos_50_59_m,obitos_60_69_f,obitos_60_69_m,obitos_70_79_f,obitos_70_79_m,obitos_80_plus_f,obitos_80_plus_m,obitos_f,obitos_m,ativos,internados_enfermaria,month,day,year,time
172,16-08-2020,2020-08-16 00:00:00,54102,19473,4585,27931,823,975,185,130,121,39697,1778,325.0,39.0,35742.0,932.0,1073.0,1357.0,1199.0,4467.0,3897.0,4640.0,4214.0,4904.0,4028.0,4601.0,3515.0,2842.0,2550.0,1972.0,1761.0,4092.0,1982.0,29839.0,24263.0,840,253,631,22,17,15,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,40.0,49.0,110.0,135.0,212.0,668.0,520.0,883.0,895.0,12627.0,286.0,8,16,2020,00:00:00
173,17-08-2020,2020-08-17 00:00:00,54234,19514,4591,27997,836,980,186,130,132,39800,1779,336.0,39.0,35568.0,935.0,1077.0,1360.0,1205.0,4477.0,3906.0,4651.0,4225.0,4911.0,4045.0,4604.0,3528.0,2854.0,2553.0,1976.0,1766.0,4099.0,1986.0,29899.0,24335.0,840,253,632,22,17,15,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,40.0,49.0,110.0,135.0,212.0,668.0,521.0,883.0,896.0,12655.0,297.0,8,17,2020,00:00:00
174,18-08-2020,2020-08-18 00:00:00,54448,19572,4603,28125,844,983,187,134,214,39936,1784,336.0,38.0,35107.0,937.0,1080.0,1367.0,1209.0,4491.0,3923.0,4666.0,4243.0,4927.0,4061.0,4621.0,3546.0,2863.0,2562.0,1982.0,1771.0,4130.0,1993.0,30016.0,24432.0,840,253,637,22,17,15,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,40.0,49.0,110.0,136.0,212.0,672.0,521.0,888.0,896.0,12728.0,298.0,8,18,2020,00:00:00
175,19-08-2020,2020-08-19 00:00:00,54701,19637,4620,28284,851,987,187,135,253,40129,1786,329.0,35.0,34772.0,944.0,1080.0,1379.0,1214.0,4516.0,3944.0,4688.0,4270.0,4948.0,4087.0,4640.0,3557.0,2873.0,2574.0,1991.0,1779.0,4141.0,2000.0,30152.0,24549.0,840,253,639,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,40.0,49.0,110.0,136.0,212.0,672.0,522.0,889.0,897.0,12786.0,294.0,8,19,2020,00:00:00
176,20-08-2020,2020-08-20 00:00:00,54992,19730,4626,28454,863,996,188,135,291,40264,1788,334.0,39.0,34422.0,947.0,1085.0,1382.0,1227.0,4546.0,3969.0,4718.0,4297.0,4966.0,4116.0,4659.0,3574.0,2895.0,2593.0,1994.0,1793.0,4150.0,2005.0,30289.0,24703.0,841,253,640,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,40.0,49.0,110.0,136.0,213.0,672.0,523.0,889.0,899.0,12940.0,295.0,8,20,2020,00:00:00
177,21-08-2020,2020-08-21 00:00:00,55211,19793,4634,28579,868,1007,192,138,219,40473,1792,321.0,41.0,34233.0,954.0,1089.0,1385.0,1236.0,4566.0,3996.0,4740.0,4313.0,4978.0,4143.0,4673.0,3583.0,2909.0,2600.0,2002.0,1803.0,4156.0,2009.0,30395.0,24816.0,842,253,643,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,136.0,213.0,674.0,524.0,891.0,901.0,12946.0,280.0,8,21,2020,00:00:00
178,22-08-2020,2020-08-22 00:00:00,55452,19860,4648,28706,885,1014,199,140,241,40652,1794,316.0,42.0,34182.0,960.0,1095.0,1393.0,1240.0,4593.0,4017.0,4755.0,4340.0,4993.0,4163.0,4689.0,3600.0,2920.0,2614.0,2011.0,1806.0,4167.0,2019.0,30513.0,24939.0,842,253,645,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,136.0,214.0,674.0,525.0,891.0,903.0,13006.0,274.0,8,22,2020,00:00:00
179,23-08-2020,2020-08-23 00:00:00,55597,19929,4661,28753,887,1028,199,140,145,40774,1796,317.0,47.0,34413.0,967.0,1098.0,1395.0,1248.0,4616.0,4030.0,4772.0,4352.0,5000.0,4178.0,4699.0,3608.0,2922.0,2621.0,2015.0,1809.0,4172.0,2018.0,30590.0,25007.0,843,253,646,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,136.0,214.0,675.0,526.0,892.0,904.0,13027.0,270.0,8,23,2020,00:00:00
180,24-08-2020,2020-08-24 00:00:00,55720,19972,4669,28816,887,1034,202,140,123,40880,1801,321.0,44.0,34388.0,969.0,1099.0,1399.0,1254.0,4627.0,4045.0,4786.0,4363.0,5014.0,4180.0,4705.0,3613.0,2929.0,2625.0,2019.0,1812.0,4182.0,2022.0,30662.0,25058.0,845,253,649,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,136.0,217.0,677.0,526.0,894.0,907.0,13039.0,277.0,8,24,2020,00:00:00
181,25-08-2020,2020-08-25 00:00:00,55912,20021,4677,28932,898,1039,204,141,192,41021,1805,325.0,41.0,33821.0,975.0,1107.0,1405.0,1258.0,4641.0,4059.0,4803.0,4380.0,5031.0,4199.0,4716.0,3620.0,2943.0,2636.0,2026.0,1818.0,4189.0,2029.0,30761.0,25151.0,846,253,652,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,137.0,219.0,677.0,527.0,895.0,910.0,13086.0,284.0,8,25,2020,00:00:00
182,26-08-2020,2020-08-26 00:00:00,56274,20130,4702,29146,906,1044,205,141,362,41184,1807,311.0,38.0,33782.0,981.0,1113.0,1417.0,1265.0,4690.0,4081.0,4842.0,4401.0,5065.0,4209.0,4743.0,3639.0,2964.0,2656.0,2047.0,1826.0,4217.0,2040.0,30998.0,25276.0,846,253,654,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,137.0,219.0,678.0,528.0,896.0,911.0,13283.0,273.0,8,26,2020,00:00:00
183,27-08-2020,2020-08-27 00:00:00,56671,20291,4728,29332,912,1052,208,148,397,41357,1809,317.0,35.0,1809.0,988.0,1120.0,1433.0,1285.0,4732.0,4125.0,4879.0,4431.0,5102.0,4232.0,4766.0,3663.0,2980.0,2677.0,2063.0,1838.0,4234.0,2047.0,31209.0,25464.0,846,253,656,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,137.0,219.0,679.0,529.0,897.0,912.0,13507.0,282.0,8,27,2020,00:00:00
184,28-08-2020,2020-08-28 00:00:00,57074,20457,4757,29514,923,1062,208,153,403,41556,1815,334.0,38.0,33930.0,998.0,1133.0,1455.0,1301.0,4761.0,4161.0,4911.0,4473.0,5149.0,4255.0,4810.0,3685.0,2997.0,2694.0,2072.0,1846.0,4243.0,2052.0,31428.0,25646.0,848,253,660,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,138.0,220.0,681.0,531.0,900.0,915.0,13703.0,296.0,8,28,2020,00:00:00
185,29-08-2020,2020-08-29 00:00:00,57448,20614,4780,29663,926,1099,209,157,374,41766,1818,324.0,40.0,33965.0,1008.0,1149.0,1464.0,1318.0,4788.0,4220.0,4954.0,4497.0,5185.0,4283.0,4835.0,3705.0,3014.0,2709.0,2076.0,1851.0,4255.0,2059.0,31611.0,25837.0,848,253,663,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,138.0,220.0,683.0,532.0,902.0,916.0,13864.0,284.0,8,29,2020,00:00:00
186,30-08-2020,2020-08-30 00:00:00,57768,20776,4800,29784,937,1105,209,157,320,41885,1819,341.0,41.0,34258.0,1009.0,1154.0,1471.0,1332.0,4827.0,4251.0,4990.0,4513.0,5216.0,4300.0,4860.0,3720.0,3025.0,2720.0,2087.0,1862.0,4281.0,2068.0,31800.0,25968.0,849,253,663,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,139.0,220.0,683.0,532.0,903.0,916.0,14064.0,300.0,8,30,2020,00:00:00
187,31-08-2020,2020-08-31 00:00:00,58012,20859,4807,29921,944,1112,212,157,244,41961,1822,349.0,41.0,34196.0,1013.0,1158.0,1473.0,1337.0,4837.0,4265.0,5015.0,4527.0,5235.0,4320.0,4883.0,3735.0,3036.0,2744.0,2099.0,1872.0,4304.0,2077.0,31929.0,26083.0,849,253,666,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,139.0,220.0,684.0,534.0,904.0,918.0,14229.0,308.0,8,31,2020,00:00:00
188,01-09-2020,2020-01-09 00:00:00,58243,20941,4830,30040,947,1112,213,160,231,42104,1824,350.0,44.0,33998.0,1016.0,1169.0,1481.0,1343.0,4865.0,4298.0,5030.0,4542.0,5255.0,4332.0,4902.0,3746.0,3053.0,2750.0,2105.0,1879.0,4312.0,2083.0,32053.0,26190.0,849,253,668,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,139.0,220.0,685.0,535.0,905.0,919.0,14315.0,306.0,1,9,2020,00:00:00
189,02-09-2020,2020-02-09 00:00:00,58633,21125,4853,30208,949,1123,214,161,390,42233,1827,337.0,41.0,33914.0,1026.0,1179.0,1497.0,1356.0,4912.0,4332.0,5067.0,4573.0,5279.0,4360.0,4930.0,3771.0,3075.0,2768.0,2112.0,1889.0,4329.0,2096.0,32261.0,26372.0,849,253,671,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,49.0,110.0,140.0,222.0,685.0,535.0,906.0,921.0,14573.0,296.0,2,9,2020,00:00:00
190,03-09-2020,2020-03-09 00:00:00,59051,21302,4860,30415,952,1141,216,165,418,42427,1829,334.0,44.0,34197.0,1034.0,1191.0,1512.0,1367.0,4945.0,4371.0,5105.0,4609.0,5312.0,4391.0,4945.0,3807.0,3099.0,2796.0,2128.0,1902.0,4345.0,2110.0,32459.0,26592.0,849,253,673,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,140.0,222.0,686.0,535.0,908.0,921.0,14795.0,290.0,3,9,2020,00:00:00
191,04-09-2020,2020-04-09 00:00:00,59457,21454,4903,30609,959,1150,216,166,406,42576,1833,339.0,40.0,34266.0,1047.0,1196.0,1529.0,1376.0,4986.0,4405.0,5135.0,4638.0,5350.0,4417.0,4981.0,3832.0,3118.0,2812.0,2144.0,1916.0,4374.0,2119.0,32698.0,26759.0,849,253,677,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,143.0,222.0,687.0,535.0,912.0,921.0,15048.0,299.0,4,9,2020,00:00:00
192,05-09-2020,2020-05-09 00:00:00,59943,21654,4942,30839,964,1159,215,170,486,42793,1838,345.0,41.0,34201.0,1068.0,1211.0,1553.0,1398.0,5028.0,4443.0,5177.0,4668.0,5399.0,4451.0,5007.0,3862.0,3143.0,2838.0,2159.0,1929.0,4390.0,2137.0,32958.0,26985.0,849,254,681,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,144.0,223.0,688.0,537.0,914.0,924.0,15312.0,304.0,5,9,2020,00:00:00
193,06-09-2020,2020-06-09 00:00:00,60258,21797,4961,30963,985,1165,217,170,315,42953,1840,354.0,43.0,34240.0,1073.0,1218.0,1568.0,1412.0,5048.0,4471.0,5207.0,4684.0,5426.0,4469.0,5033.0,3875.0,3157.0,2852.0,2169.0,1940.0,4415.0,2159.0,33130.0,27128.0,849,254,683,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,145.0,224.0,688.0,537.0,915.0,925.0,15465.0,311.0,6,9,2020,00:00:00
194,07-09-2020,2020-07-09 00:00:00,60507,21930,4978,31048,987,1168,224,172,249,43016,1843,381.0,49.0,34336.0,1075.0,1226.0,1578.0,1423.0,5064.0,4487.0,5226.0,4709.0,5446.0,4483.0,5052.0,3884.0,3167.0,2871.0,2174.0,1952.0,4425.0,2163.0,33252.0,27255.0,849,254,686,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,145.0,224.0,691.0,537.0,918.0,925.0,15648.0,332.0,7,9,2020,00:00:00
195,08-09-2020,2020-08-09 00:00:00,60895,22049,5004,31273,998,1171,227,173,388,43146,1846,394.0,50.0,34466.0,1082.0,1243.0,1596.0,1436.0,5095.0,4518.0,5260.0,4728.0,5475.0,4506.0,5085.0,3908.0,3193.0,2898.0,2185.0,1967.0,4441.0,2176.0,33458.0,27437.0,851,254,687,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,145.0,225.0,692.0,538.0,919.0,927.0,15903.0,344.0,8,9,2020,00:00:00
196,09-09-2020,2020-09-09 00:00:00,61541,22325,5044,31563,1021,1186,228,174,646,43284,1849,391.0,52.0,35151.0,1102.0,1259.0,1635.0,1460.0,5157.0,4581.0,5312.0,4769.0,5530.0,4554.0,5135.0,3944.0,3218.0,2937.0,2206.0,1991.0,4456.0,2192.0,33797.0,27744.0,852,254,689,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,110.0,145.0,226.0,692.0,540.0,919.0,930.0,16408.0,339.0,9,9,2020,00:00:00
197,10-09-2020,2020-10-09 00:00:00,62126,22593,5094,31802,1036,1192,229,180,585,43441,1852,406.0,57.0,35181.0,1123.0,1268.0,1654.0,1481.0,5202.0,4624.0,5377.0,4827.0,5573.0,4591.0,5180.0,3984.0,3256.0,2965.0,2221.0,2005.0,4468.0,2204.0,34109.0,28017.0,852,254,692,22,17,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,11.0,17.0,41.0,50.0,111.0,146.0,227.0,692.0,540.0,920.0,932.0,16833.0,349.0,10,9,2020,00:00:00
198,11-09-2020,2020-11-09 00:00:00,62813,22819,5154,32170,1048,1207,234,181,687,43644,1855,404.0,54.0,35712.0,1135.0,1285.0,1678.0,1508.0,5270.0,4679.0,5426.0,4889.0,5637.0,4641.0,5233.0,4031.0,3283.0,3012.0,2238.0,2023.0,4497.0,2224.0,34453.0,28360.0,852,254,694,22,18,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,50.0,112.0,146.0,227.0,692.0,541.0,920.0,935.0,17314.0,350.0,11,9,2020,00:00:00
199,12-09-2020,2020-12-09 00:00:00,63310,22997,5193,32413,1074,1214,236,183,497,43894,1860,438.0,59.0,36055.0,1148.0,1300.0,1702.0,1535.0,5320.0,4727.0,5461.0,4930.0,5668.0,4682.0,5279.0,4057.0,3305.0,3039.0,2249.0,2030.0,4514.0,2240.0,34702.0,28608.0,853,254,698,22,18,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,112.0,148.0,228.0,693.0,541.0,924.0,936.0,17556.0,379.0,12,9,2020,00:00:00
200,13-09-2020,2020-09-13 00:00:00,63983,23233,5228,32732,1134,1234,238,184,673,44069,1867,452.0,57.0,36398.0,1169.0,1322.0,1728.0,1554.0,5406.0,4806.0,5516.0,4977.0,5720.0,4725.0,5314.0,4085.0,3326.0,3058.0,2273.0,2042.0,4578.0,2258.0,35089.0,28894.0,854,254,704,22,18,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,112.0,148.0,229.0,695.0,545.0,926.0,941.0,18047.0,395.0,9,13,2020,00:00:00
201,14-09-2020,2020-09-14 00:00:00,64596,23411,5279,33070,1161,1244,239,192,613,44185,1871,477.0,61.0,36758.0,1182.0,1342.0,1752.0,1575.0,5467.0,4863.0,5573.0,5020.0,5774.0,4764.0,5374.0,4127.0,3359.0,3085.0,2288.0,2061.0,4601.0,2263.0,35429.0,29167.0,857,254,705,22,18,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,112.0,148.0,229.0,698.0,546.0,929.0,942.0,18540.0,416.0,9,14,2020,00:00:00
202,15-09-2020,2020-09-15 00:00:00,65021,23528,5330,33297,1175,1259,240,192,425,44362,1875,478.0,59.0,36955.0,1187.0,1358.0,1763.0,1591.0,5513.0,4899.0,5607.0,5049.0,5807.0,4791.0,5396.0,4152.0,3383.0,3110.0,2301.0,2077.0,4628.0,2283.0,35644.0,29377.0,859,254,706,22,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,112.0,148.0,229.0,699.0,549.0,930.0,945.0,18784.0,419.0,9,15,2020,00:00:00
203,16-09-2020,2020-09-16 00:00:00,65626,23729,5383,33587,1217,1277,240,193,605,44528,1878,482.0,61.0,37287.0,1203.0,1374.0,1783.0,1604.0,5573.0,4931.0,5664.0,5099.0,5865.0,4837.0,5442.0,4198.0,3423.0,3131.0,2319.0,2092.0,4646.0,2290.0,35989.0,29637.0,859,254,709,22,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,112.0,148.0,229.0,699.0,552.0,930.0,948.0,19220.0,421.0,9,16,2020,00:00:00
204,17-09-2020,2020-09-17 00:00:00,66396,23984,5480,33960,1231,1304,241,196,770,44794,1888,480.0,59.0,37804.0,1216.0,1392.0,1815.0,1635.0,5637.0,4980.0,5742.0,5178.0,5960.0,4892.0,5507.0,4248.0,3453.0,3164.0,2343.0,2109.0,4662.0,2307.0,36409.0,29987.0,864,256,711,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,12.0,17.0,41.0,51.0,113.0,148.0,230.0,705.0,554.0,936.0,952.0,19714.0,421.0,9,17,2020,00:00:00
205,18-09-2020,2020-09-18 00:00:00,67176,24234,5526,34386,1267,1324,241,198,780,45053,1894,465.0,57.0,38721.0,1242.0,1414.0,1844.0,1664.0,5719.0,5043.0,5810.0,5240.0,6014.0,4944.0,5569.0,4304.0,3498.0,3207.0,2371.0,2137.0,4696.0,2322.0,36828.0,30348.0,864,256,717,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,51.0,114.0,148.0,230.0,706.0,556.0,938.0,956.0,20229.0,408.0,9,18,2020,00:00:00
206,19-09-2020,2020-09-19 00:00:00,68025,24522,5592,34825,1283,1359,241,203,849,45404,1899,497.0,64.0,39388.0,1266.0,1433.0,1879.0,1697.0,5807.0,5114.0,5879.0,5314.0,6101.0,5013.0,5636.0,4361.0,3543.0,3243.0,2394.0,2157.0,4724.0,2331.0,37290.0,30735.0,868,256,718,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,51.0,114.0,149.0,230.0,708.0,558.0,941.0,958.0,20722.0,433.0,9,19,2020,00:00:00
207,20-09-2020,2020-09-20 00:00:00,68577,24795,5621,35004,1318,1392,243,204,552,45596,1912,511.0,63.0,39362.0,1278.0,1441.0,1915.0,1722.0,5846.0,5154.0,5921.0,5352.0,6143.0,5054.0,5680.0,4387.0,3569.0,3269.0,2419.0,2179.0,4750.0,2345.0,37592.0,30985.0,871,256,728,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,52.0,115.0,150.0,231.0,714.0,561.0,949.0,963.0,21069.0,448.0,9,20,2020,00:00:00
208,21-09-2020,2020-09-21 00:00:00,69200,24908,5651,35443,1340,1401,252,205,623,45736,1920,518.0,61.0,40465.0,1293.0,1461.0,1945.0,1748.0,5897.0,5209.0,5984.0,5414.0,6201.0,5109.0,5715.0,4428.0,3591.0,3292.0,2438.0,2193.0,4776.0,2352.0,37912.0,31288.0,875,257,731,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,52.0,116.0,150.0,234.0,716.0,563.0,951.0,969.0,21544.0,457.0,9,21,2020,00:00:00
209,22-09-2020,2020-09-22 00:00:00,69663,25099,5687,35641,1352,1422,254,208,463,45974,1925,546.0,70.0,40418.0,1305.0,1479.0,1965.0,1759.0,5931.0,5236.0,6018.0,5450.0,6239.0,5156.0,5748.0,4455.0,3622.0,3318.0,2457.0,2207.0,4796.0,2371.0,38152.0,31511.0,877,257,734,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,52.0,116.0,150.0,235.0,718.0,565.0,953.0,972.0,21764.0,476.0,9,22,2020,00:00:00
210,23-09-2020,2020-09-23 00:00:00,70465,25339,5760,36078,1371,1450,257,210,802,46290,1928,571.0,77.0,40765.0,1328.0,1500.0,1995.0,1795.0,6009.0,5293.0,6097.0,5516.0,6304.0,5199.0,5812.0,4502.0,3661.0,3350.0,2488.0,2235.0,4833.0,2398.0,38600.0,31865.0,877,257,737,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,52.0,116.0,150.0,235.0,718.0,568.0,953.0,975.0,22247.0,494.0,9,23,2020,00:00:00
211,24-09-2020,2020-09-24 00:00:00,71156,25606,5833,36399,1382,1466,259,211,691,46676,1931,588.0,85.0,41696.0,1348.0,1517.0,2029.0,1822.0,6054.0,5342.0,6145.0,5561.0,6371.0,5259.0,5865.0,4558.0,3696.0,3387.0,2516.0,2263.0,4861.0,2411.0,38959.0,32197.0,877,258,739,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,53.0,116.0,150.0,235.0,719.0,569.0,955.0,976.0,22549.0,503.0,9,24,2020,00:00:00
212,25-09-2020,2020-09-25 00:00:00,72055,25869,5885,36904,1412,1513,261,211,899,47003,1936,624.0,86.0,42785.0,1379.0,1549.0,2062.0,1856.0,6114.0,5431.0,6228.0,5627.0,6446.0,5321.0,5949.0,4615.0,3741.0,3432.0,2543.0,2291.0,4891.0,2431.0,39425.0,32630.0,878,259,742,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,53.0,116.0,151.0,235.0,721.0,571.0,958.0,978.0,23116.0,538.0,9,25,2020,00:00:00
213,26-09-2020,2020-09-26 00:00:00,72939,26161,5947,37376,1432,1543,266,214,884,47380,1944,615.0,85.0,43583.0,1403.0,1577.0,2107.0,1886.0,6184.0,5499.0,6305.0,5699.0,6518.0,5375.0,6003.0,4673.0,3776.0,3470.0,2581.0,2313.0,4963.0,2458.0,39912.0,33027.0,879,260,748,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,55.0,116.0,151.0,235.0,726.0,572.0,965.0,979.0,23615.0,530.0,9,26,2020,00:00:00
214,27-09-2020,2020-09-27 00:00:00,73604,26407,6017,37628,1487,1581,267,217,665,47647,1953,635.0,89.0,44274.0,1417.0,1600.0,2128.0,1918.0,6241.0,5558.0,6367.0,5747.0,6563.0,5423.0,6039.0,4720.0,3806.0,3498.0,2600.0,2339.0,4978.0,2470.0,40233.0,33371.0,881,262,753,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,55.0,116.0,151.0,236.0,730.0,576.0,969.0,984.0,24004.0,546.0,9,27,2020,00:00:00
215,28-09-2020,2020-09-28 00:00:00,74029,26575,6060,37816,1494,1600,267,217,425,47884,1957,659.0,98.0,44171.0,1437.0,1609.0,2153.0,1933.0,6274.0,5582.0,6409.0,5786.0,6610.0,5448.0,6059.0,4750.0,3826.0,3515.0,2619.0,2352.0,4996.0,2480.0,40476.0,33553.0,884,262,754,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,55.0,116.0,151.0,237.0,733.0,576.0,972.0,985.0,24188.0,561.0,9,28,2020,00:00:00
216,29-09-2020,2020-09-29 00:00:00,74717,26735,6076,38294,1499,1622,269,222,688,48193,1963,661.0,99.0,44231.0,1460.0,1623.0,2180.0,1952.0,6334.0,5653.0,6472.0,5838.0,6659.0,5503.0,6090.0,4798.0,3852.0,3552.0,2643.0,2377.0,5030.0,2511.0,40812.0,33905.0,884,263,759,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,55.0,116.0,151.0,238.0,737.0,577.0,976.0,987.0,24561.0,562.0,9,29,2020,00:00:00
217,30-09-2020,2020-09-30 00:00:00,75542,27029,6158,38692,1502,1663,274,224,825,48530,1971,666.0,105.0,44758.0,1480.0,1657.0,2225.0,1991.0,6407.0,5708.0,6544.0,5898.0,6732.0,5556.0,6154.0,4849.0,3884.0,3592.0,2677.0,2400.0,5069.0,2529.0,41264.0,34278.0,886,263,765,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,18.0,41.0,56.0,116.0,151.0,238.0,743.0,578.0,983.0,988.0,25041.0,561.0,9,30,2020,00:00:00
218,01-10-2020,2020-01-10 00:00:00,76396,27369,6212,39107,1510,1693,275,230,854,48937,1977,682.0,107.0,45184.0,1507.0,1683.0,2263.0,2038.0,6468.0,5773.0,6622.0,5940.0,6827.0,5608.0,6202.0,4909.0,3923.0,3633.0,2709.0,2423.0,5115.0,2556.0,41731.0,34665.0,887,263,770,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,13.0,19.0,41.0,56.0,116.0,152.0,239.0,745.0,579.0,987.0,990.0,25482.0,575.0,1,10,2020,00:00:00
